unix_time,landmark,meas_d,meas_theta,true_d,true_theta,err_d,err_theta
1764635616.3508976,cyan,3.6207333229844942,-0.269630425631904,3.7168443315198716,-0.2541522101674891,-0.09611100853537735,-0.01547821546441508
1764635616.469934,cyan,3.61194051928716,-0.2606765718556651,3.6931731131105296,-0.24639861285457876,-0.08123259382336956,-0.014277959001086415
1764635616.5983465,cyan,3.602620917160608,-0.25079543110506497,3.666916483310257,-0.2377991712972518,-0.06429556614964937,-0.01299625980781327
1764635616.6613545,cyan,3.5963391710584602,-0.24388412700835554,3.650211961388152,-0.2323066863793528,-0.05387279032969161,-0.011577440629002567
1764635616.7382152,cyan,3.5916243119001727,-0.23855147904531537,3.6329687002904936,-0.22663217887858345,-0.04134438839032084,-0.01191930016673215
1764635616.8233182,cyan,3.538932295431464,-0.23141975499402168,3.6146805256388292,-0.22061045413726132,-0.0757482302073651,-0.010809300856760462
1764635616.9648225,cyan,3.58043297781647,-0.22533885577924076,3.5785512040022818,-0.20864833874094302,0.0018817738141883034,-0.016690517038297603
1764635616.9770362,cyan,3.4835433951996775,-0.2188817354120493,3.577532763974158,-0.20830955760771408,-0.09398936877448039,-0.010572177804335059
1764635617.0494425,cyan,3.435375030405284,-0.21348657179479424,3.5617432992146583,-0.2030481284105723,-0.12636826880937413,-0.010438443384221952
1764635617.1275754,cyan,3.474602219289933,-0.20699570134903775,3.5433979236057467,-0.19691185370905062,-0.06879570431581383,-0.010083847639986931
1764635617.2437282,cyan,3.469677842369381,-0.20012498697248932,3.514821537023223,-0.1873109872695755,-0.04514369465384238,-0.012813999702913748
1764635617.4714406,cyan,3.463936581047833,-0.19178216624529287,3.4641252043136253,-0.17019119670988836,-0.00018862326579238697,-0.021590969535404625
1764635617.6492214,cyan,3.3312511508360694,-0.18486977268458296,3.4193997348011336,-0.15499112578337693,-0.0881485839650642,-0.029878646901206007
1764635617.6719575,cyan,3.3633213746486863,-0.16897753263791576,3.415797342517848,-0.15376030007162678,-0.05247596786916153,-0.015217232566289152
1764635617.7200968,cyan,3.400716162609225,-0.1598043805087232,3.407562242252618,-0.15094182559251568,-0.0068460796433931215,-0.008862554916207355
1764635617.7982633,cyan,3.355756336661488,-0.15520751299126379,3.3910898955331374,-0.14528384372459868,-0.03533355887164946,-0.00992366926666488
1764635617.8545763,cyan,3.2703169077899075,-0.1480232441282534,3.376159837237172,-0.14013192340493674,-0.10584292944726448,-0.007891320723316664
1764635617.9639127,cyan,3.228214133975686,-0.1423016338057814,3.3462831887822864,-0.12975117034397998,-0.11806905480660035,-0.012550463461801442
1764635618.1267571,cyan,3.183378605447033,-0.12749364134559207,3.30550182929831,-0.11552137052865064,-0.12212322385127683,-0.01197227081694141
1764635618.2876976,cyan,3.1797314581692917,-0.11820959571306192,3.2697817017011537,-0.10294976333125527,-0.09005024353186197,-0.015259832381806504
1764635618.3267932,cyan,3.1770773259155844,-0.1109537180950858,3.2609700625864497,-0.09983771285269238,-0.08389273667086528,-0.011116005242393534
1764635618.3551323,cyan,3.138419064748437,-0.10722815088896845,3.2537114206443585,-0.09726914554165988,-0.11529235589592135,-0.009959005347308647
1764635618.4104836,cyan,3.1354077075258395,-0.09790136887614383,3.2402284978528693,-0.09248328407988904,-0.10482079032702973,-0.0054180847962546075
1764635618.5028255,cyan,3.098054054419469,-0.09491310756926545,3.218448188222763,-0.0847104161541985,-0.12039413380329433,-0.010202691415067022
1764635618.6119413,cyan,3.0603511690113976,-0.08743512562223249,3.196154692364847,-0.0766978131418572,-0.13580352335344958,-0.010737312480375127
1764635618.703433,cyan,3.1297455877386477,-0.07732443053664903,3.1795643610373614,-0.07068976792079962,-0.04981877329871365,-0.006634662615849329
1764635618.7510166,cyan,3.1286013166101547,-0.07245053419438358,3.1671170972737346,-0.06616343774759814,-0.03851578066357986,-0.0062870964467856005
1764635618.808485,cyan,3.0205700560775783,-0.06588411260044658,3.1536265012495783,-0.06125598134003507,-0.133056445172,-0.0046281312604117275
1764635618.913437,cyan,3.1264259037851523,-0.06212927898597916,3.1260968844184607,-0.05118223616841755,0.0003290193666916075,-0.010947042817561758
1764635619.056465,cyan,3.0530574026033226,-0.05367464655501271,3.092279449208961,-0.038710551631471635,-0.03922204660563855,-0.014964094923541005
1764635619.072326,cyan,2.9834590872969984,-0.04709344493976717,3.087593894282896,-0.036975406625797014,-0.10413480698589783,-0.010118038313970068
1764635619.142481,cyan,3.050936242266798,-0.03862597706595978,3.072493165383917,-0.03136647230980616,-0.021556923117119098,-0.007259504756153667
1764635619.3147564,cyan,3.0155640469941516,-0.03203627308386582,3.032413244292742,-0.01632765109948453,-0.016849197298590468,-0.015708621984381388
1764635619.4259076,cyan,2.947434881482161,-0.016399174790653923,3.0064148792359333,-0.006451116000641299,-0.058979997753772384,-0.009948058790012482
1764635619.6745012,cyan,2.82171288029906,0.007540383543804179,2.9445312706596027,0.017400531341915215,-0.12281839036054265,-0.009860147798110841
1764635619.783033,cyan,2.822012120568027,0.01639917479065403,2.920061873873109,0.026961797024153356,-0.09804975330508192,-0.01056262223349913
1764635619.863448,cyan,2.7638106843611236,0.026385717590758532,2.90183600474917,0.03412483642854136,-0.13802532038804616,-0.007739118837782666
1764635619.945928,cyan,2.736028019460592,0.03486080615887282,2.8810135547788835,0.04236986469924453,-0.14498553531829161,-0.007509058540371871
1764635620.1046815,cyan,2.824283637497917,0.04333088787382953,2.8430684828152475,0.057589256073415473,-0.01878484531733049,-0.014258368199585814
1764635620.2060006,cyan,2.7674116616394975,0.057433281334309,2.8212748575932,0.0664526358796853,-0.05386319595370237,-0.009019354545376501
1764635620.2897153,cyan,2.685391412120431,0.06832376380457192,2.8015694578137222,0.07453248680582725,-0.11617804569329104,-0.006208723001255301
1764635620.3575716,cyan,2.7145358903940444,0.0771370395450995,2.78394237906734,0.08179919964273497,-0.06940648867329546,-0.004662160097635315
1764635620.485837,cyan,2.6357163940715322,0.08556406431699021,2.7600933030548758,0.09172556373739749,-0.12437690898334353,-0.006161499420407335
1764635620.6599793,cyan,2.58918831015558,0.10443200751945242,2.713969473799752,0.11117698082239702,-0.12478116364417202,-0.006744973302944768
1764635620.7239645,cyan,2.6169087925408285,0.11262922111642762,2.695341630040057,0.11914892116259779,-0.07843283749922847,-0.006519700046170307
1764635620.805388,cyan,2.5941652426043444,0.12136855031904842,2.674164334308558,0.12830653121613134,-0.07999909170421349,-0.006937980897082863
1764635620.9111383,cyan,2.57243067411015,0.1312011717780029,2.649426713719846,0.13913247257381833,-0.07699603960969581,-0.007931300795815499
1764635621.1023388,cyan,2.4839825752984126,0.15060402337194126,2.602642918433264,0.1599675513268788,-0.11866034313485141,-0.009363527954937556
1764635621.1780283,cyan,2.4649585910056246,0.1603555510608027,2.5856994328810297,0.16763260675234726,-0.12074084187540501,-0.007277055691544465
1764635621.4069836,cyan,2.4479886124127437,0.1735534631788956,2.5318901813064376,0.19238511018321391,-0.08390156889369393,-0.018831647004318164
1764635621.4194694,cyan,2.3902800057662703,0.19014667102982363,2.530356298537859,0.1931010199837404,-0.14007629277158884,-0.0029543489539167744
1764635621.494206,cyan,2.3941231821187197,0.19831368909286098,2.5150331629948974,0.2002903248463057,-0.12090998087617777,-0.0019766357534445333
1764635621.7303457,cyan,2.35677611787116,0.20717624510368787,2.4606415904417114,0.22638205737740247,-0.10386547257055145,-0.01920581227371443
1764635621.7529135,cyan,2.325369989933959,0.22462233086716824,2.4550712411282207,0.22910439838851282,-0.12970125119426168,-0.004482067521344391
1764635621.928616,cyan,2.3121526157812697,0.23659268716125043,2.4131341637589507,0.24985222952788622,-0.100981547977681,-0.013259542366635735
1764635621.9579046,cyan,2.315266703794884,0.24210813383857516,2.405067663152489,0.2539076853162032,-0.08980095935760524,-0.011799551477627901
1764635621.9950316,cyan,2.2848997635241615,0.2562716605898294,2.3960003147238003,0.25848956286807256,-0.1111005511996388,-0.0022179022782431446
1764635622.1730301,cyan,2.272973033784906,0.26770289405626296,2.349812826623054,0.28221501263008353,-0.07683979283814812,-0.014512118573820398
1764635622.199498,cyan,2.2414761874461706,0.276447796664368,2.3438129323573036,0.28535179207339567,-0.10233674491113298,-0.008903995409027754
1764635622.2949705,cyan,2.2008853248910376,0.29622315169756974,2.3213769573199814,0.2972063829490841,-0.12049163242894378,-0.0009832312515145603
1764635622.377227,cyan,2.1905675444273536,0.30653719505806115,2.3020159689067756,0.30760004951860687,-0.11144842447942205,-0.001062854460545548
1764635622.4403415,cyan,2.150958177607221,0.32222160833699226,2.286678567889568,0.31595086138685247,-0.13572039028234695,0.006270746950139738
1764635622.6561306,cyan,2.1038767571727655,0.34577568656884367,2.239919616072361,0.3419413525580781,-0.13604285889959566,0.0038343340107656054
1764635622.7554495,cyan,2.0825733137104203,0.3583985869878784,2.2149632136463473,0.35488562140426616,-0.13238989993592698,0.0035129655836123597
1764635622.8220758,cyan,2.0888288339728174,0.3663101652853542,2.199840203561688,0.3591749254698966,-0.11101136958887059,0.007135239815457606
1764635622.9282186,cyan,2.039027332676547,0.378738995644293,2.1779228979757166,0.3615584856147369,-0.13889556529916947,0.017180510029556118
1764635623.024304,cyan,2.0224751489738715,0.37613244950625885,2.157981289999707,0.3646318950748815,-0.13550614102583536,0.011500554431377541
1764635623.08363,cyan,2.0120056466157052,0.38085284184166024,2.144874498304716,0.3677038113874058,-0.13286885168901064,0.013149030454254529
1764635623.153435,cyan,1.9887413840820054,0.38668789684735183,2.130337007251024,0.3706407554138855,-0.14159562316901875,0.016047141433466194
1764635623.2647936,cyan,1.974376360035447,0.3858791182765175,2.1046937200933815,0.37467727671552886,-0.1303173600579346,0.01120184156098869
1764635623.3741724,cyan,1.9507304619355599,0.38991768233588286,2.082462464814846,0.3791578610461319,-0.13173200287928633,0.01075982128975106
1764635623.434221,cyan,1.9169833536746843,0.38020280764520764,2.0684578569929113,0.38192751734611896,-0.15147450331822698,-0.001724709700911209
1764635623.523648,cyan,1.9107124768841173,0.40450475810350517,2.0452872547835312,0.3812854150460683,-0.13457477789941397,0.02321934305743678
1764635623.5974376,cyan,1.8947923087033924,0.40035526126238935,2.0274054680623643,0.37664156956843664,-0.1326131593589719,0.023713691693952654
1764635623.7132366,cyan,1.866284870635317,0.3953886753317261,2.000763908332759,0.3700491070967491,-0.13447903769744185,0.025339568234977072
1764635623.8063126,cyan,1.83467536816551,0.3852317124846853,1.9852491840678328,0.3674559891861766,-0.15057381590232288,0.017775723298508517
1764635623.915267,cyan,1.8287887206069622,0.3929780585891443,1.960022432034795,0.361703657994739,-0.1312337114278328,0.03127440059440545
1764635624.009233,cyan,1.8220336818806107,0.3839358809083632,1.93912409003805,0.35691639605181624,-0.11709040815743932,0.027019484856547038
1764635624.0729403,cyan,1.7751417648395211,0.38166490896132893,1.9240316523927574,0.3539362366999237,-0.1488898875532363,0.027728672261405407
1764635624.1606066,cyan,1.7618942394133394,0.3784134721025516,1.9054963675722345,0.34999154537720134,-0.14360212815889506,0.028421926725350488
1764635624.2730198,cyan,1.7435967471210732,0.36745996196719116,1.8795768390051788,0.34413926435821063,-0.13598009188410565,0.023320697608980367
1764635624.3676765,cyan,1.7177173631526312,0.36021584419101915,1.8584974988923173,0.33970675091397506,-0.14078013573968606,0.020509093277043977
1764635624.4472182,cyan,1.7001188892571863,0.36483036374868594,1.8490143121824136,0.3344007005269227,-0.14889542292522728,0.030429663221763104
1764635624.5222385,cyan,1.6813439223725266,0.3511048548188995,1.8441745763166704,0.3278326578940325,-0.16283065394414376,0.02327219692486704
1764635624.9328308,cyan,1.676985422868463,0.3439390315158823,1.8435028695833136,0.3232387140274873,-0.16651744671485047,0.020700317488394848
